block_id,bct,size,priority,deadline,duration
3061,92,10000,0,100,20422952
3057,142,3497,2,150,20432501
3069,74,2763,2,150,20446073
3065,119,3724,2,150,20451128
3073,71,10000,0,100,20484090
3077,80,3157,2,150,20492655
3093,55,10000,0,100,20630935
3085,147,2730,2,150,20641387
3089,112,2360,2,150,20647726
3097,86,3308,2,150,20663226
3101,48,3347,2,150,20664789
3105,47,10000,0,100,20703481
3109,128,24215,1,150,20786939
3117,80,10000,0,100,20819458
3113,136,3195,2,150,20835064
3121,121,3243,2,150,20861525
3133,56,2777,2,150,20877357
3129,73,10000,0,100,20894975
3125,125,2254,2,150,20906890
3149,92,10000,0,100,21036457
3157,84,10000,0,100,21069396
3153,126,3244,2,150,21070901
3165,51,2768,2,150,21077215
3161,96,3403,2,150,21081678
3173,76,3018,2,150,21184127
3177,59,3439,2,150,21208203
3169,142,26611,1,150,21208409
3181,64,10000,0,100,21253831
3189,30,3065,2,150,21261297
3185,83,2612,2,150,21272846
3201,90,10000,0,100,21440983
3209,75,10000,0,100,21466779
3205,125,2972,2,150,21476675
3197,170,3317,2,150,21481187
3213,99,3495,2,150,21490618
3217,87,2920,2,150,21519018
3221,70,10000,0,100,21542983
3229,137,2996,2,150,21649606
3237,65,10000,0,100,21659721
3233,106,3832,2,150,21659783
3249,59,10000,0,100,21695140
3261,54,10000,0,100,21770465
3265,147,4016,2,150,21863593
3273,78,3194,2,150,21875927
3269,124,3824,2,150,21882334
3277,59,10000,0,100,21897895
3281,67,2417,2,150,21905691
3293,103,10000,0,100,22064717
3317,91,10000,0,100,22134538
3341,59,2639,2,150,22264722
3329,141,2917,2,150,22265583
3337,103,3134,2,150,22268227
3345,56,10000,0,100,22302900
3349,77,10000,0,100,22323530
3357,149,26644,1,150,22437813
3377,69,3825,2,150,22479836
3373,110,3006,2,150,22479880
3369,121,10000,0,100,22491258
3381,45,3042,2,150,22496967
3361,175,2171,2,150,22505035
3385,143,30892,1,150,22635136
3393,89,10000,0,100,22663264
3405,83,2556,2,150,22697368
3409,52,3005,2,150,22708142
3401,150,2842,2,150,22725126
3417,58,10000,0,100,22794651
3433,76,3035,2,150,22893516
3425,125,3457,2,150,22901452
3437,54,3786,2,150,22912566
3429,103,10000,0,100,22921242
3441,58,10000,0,100,22958039
3445,142,25082,1,150,23041474
3449,129,3956,2,150,23068536
3457,58,10000,0,100,23079202
3453,99,3019,2,150,23080226
3461,73,2749,2,150,23094091
3465,32,3027,2,150,23094133
3469,76,10000,0,100,23178837
3477,139,2224,2,150,23283655
3481,111,3458,2,150,23296630
3489,36,3049,2,150,23303185
3493,48,10000,0,100,23355152
3497,64,10000,0,100,23371515
3517,80,3632,2,150,23510473
3521,40,3537,2,150,23511217
3513,123,2763,2,150,23512687
3509,127,10000,0,100,23516516
3525,57,10000,0,100,23568898
3533,81,10000,0,100,23634392
3537,83,10000,0,100,23636599
3541,117,2410,2,150,23670438
3549,38,2281,2,150,23673509
3545,98,3582,2,150,23693203
3553,51,10000,0,100,23727202
3557,56,2864,2,150,23733233
3561,156,34647,1,150,23872624
3565,115,2416,2,150,23872806
3569,112,3822,2,150,23909985
3581,47,2972,2,150,23926531
3577,51,10000,0,100,23930245
3573,92,2656,2,150,23930473
3585,142,26445,1,150,24063171
3601,61,10000,0,100,24103333
3593,107,10000,0,100,24107829
3617,47,10000,0,100,24171067
3629,49,10000,0,100,24214976
3621,92,10000,0,100,24216495
3637,137,2602,2,150,24344932
3641,106,10000,0,100,24354180
3649,119,1956,2,150,24366997
3657,60,10000,0,100,24389048
3661,136,26292,1,150,24465319
3665,106,2315,2,150,24475129
3677,70,3435,2,150,24520530
3673,73,10000,0,100,24523982
3669,115,1898,2,150,24524813
3681,56,4059,2,150,24547386
3685,123,27903,1,150,24654797
3693,52,3174,2,150,24664064
3689,95,3258,2,150,24666898
3705,20,3090,2,150,24713507
3697,71,10000,0,100,24723809
3701,73,2893,2,150,24727294
3709,93,25825,1,150,24827087
3713,56,3137,2,150,24830573
3717,32,3373,2,150,24847190
3721,39,1980,2,150,24894659
3729,64,3547,2,150,24960860
3725,72,10000,0,100,24967860
